userName,score,at,content,content_tokens,content_tokens_fdist,content_tokens_WSW,content_normalized,content_tokens_stemmed,polarity_score,polarity
Gus Ganda Gems - GGG,5,2022-07-01 5:58:50,kenapa setelah di update jadi lemot banget sering gagal aplikasi ok makasih brimasukan saja untuk pembayaran cicilan fif di aplikasi sebelumnya sudah ada klo di btimo belum masuk kategorimohon ditambahkan untuk mempermudah proses pembayaran via brimo,"['kenapa', 'setelah', 'di', 'update', 'jadi', 'lemot', 'banget', 'sering', 'gagal', 'aplikasi', 'ok', 'makasih', 'brimasukan', 'saja', 'untuk', 'pembayaran', 'cicilan', 'fif', 'di', 'aplikasi', 'sebelumnya', 'sudah', 'ada', 'klo', 'di', 'btimo', 'belum', 'masuk', 'kategorimohon', 'ditambahkan', 'untuk', 'mempermudah', 'proses', 'pembayaran', 'via', 'brimo']",<FreqDist with 31 samples and 36 outcomes>,"['lemot', 'banget', 'gagal', 'aplikasi', 'makasih', 'brimasukan', 'pembayaran', 'cicilan', 'fif', 'aplikasi', 'btimo', 'kategorimohon', 'mempermudah', 'proses', 'pembayaran', 'via', 'brimo']","['lambat', 'banget', 'gagal', 'aplikasi', 'terimakasih', 'brimasukan', 'pembayaran', 'cicilan', 'fif', 'aplikasi', 'btimo', 'kategorimohon', 'mempermudah', 'proses', 'pembayaran', 'via', 'brimo']","['lambat', 'banget', 'gagal', 'aplikasi', 'terimakasih', 'brimasukan', 'bayar', 'cicil', 'fif', 'aplikasi', 'btimo', 'kategorimohon', 'mudah', 'proses', 'bayar', 'via', 'brimo']",-6,negative
Oktyandia Anggara,1,2022-07-01 5:58:29,setiap jam siang keatas kenapa selalu susah melakukan transaksi ya tulisannya selalu kendala di sistem selain itu jaringan saya stabil untuk menggunakan aplikasi lain juga lancar kok tulisannya tidak ada koneksi internet,"['setiap', 'jam', 'siang', 'keatas', 'kenapa', 'selalu', 'susah', 'melakukan', 'transaksi', 'ya', 'tulisannya', 'selalu', 'kendala', 'di', 'sistem', 'selain', 'itu', 'jaringan', 'saya', 'stabil', 'untuk', 'menggunakan', 'aplikasi', 'lain', 'juga', 'lancar', 'kok', 'tulisannya', 'tidak', 'ada', 'koneksi', 'internet']",<FreqDist with 30 samples and 32 outcomes>,"['jam', 'siang', 'keatas', 'susah', 'transaksi', 'tulisannya', 'kendala', 'sistem', 'jaringan', 'stabil', 'aplikasi', 'lancar', 'tulisannya', 'koneksi', 'internet']","['jam', 'siang', 'keatas', 'susah', 'transaksi', 'tulisannya', 'kendala', 'sistem', 'jaringan', 'stabil', 'aplikasi', 'lancar', 'tulisannya', 'koneksi', 'internet']","['jam', 'siang', 'atas', 'susah', 'transaksi', 'tulis', 'kendala', 'sistem', 'jaring', 'stabil', 'aplikasi', 'lancar', 'tulis', 'koneksi', 'internet']",-5,negative
Husnul Aghniya,3,2022-07-01 5:57:58,perasaan bagusan sebelumnya min skrg aplikasinya jadi rada lemot dan suka ada tulisan tidak terkoneksi internet terus padahal signal full dan akses dengan aplikasi lain lancar jaya jadi gagal terus mau top up di dompet digitalnya,"['perasaan', 'bagusan', 'sebelumnya', 'min', 'skrg', 'aplikasinya', 'jadi', 'rada', 'lemot', 'dan', 'suka', 'ada', 'tulisan', 'tidak', 'terkoneksi', 'internet', 'terus', 'padahal', 'signal', 'full', 'dan', 'akses', 'dengan', 'aplikasi', 'lain', 'lancar', 'jaya', 'jadi', 'gagal', 'terus', 'mau', 'top', 'up', 'di', 'dompet', 'digitalnya']",<FreqDist with 33 samples and 36 outcomes>,"['perasaan', 'bagusan', 'aplikasinya', 'rada', 'lemot', 'suka', 'tulisan', 'terkoneksi', 'internet', 'signal', 'full', 'akses', 'aplikasi', 'lancar', 'jaya', 'gagal', 'top', 'up', 'dompet', 'digitalnya']","['perasaan', 'bagusan', 'aplikasinya', 'rada', 'lambat', 'suka', 'tulisan', 'terkoneksi', 'internet', 'signal', 'full', 'akses', 'aplikasi', 'lancar', 'jaya', 'gagal', 'top', 'up', 'dompet', 'digitalnya']","['asa', 'bagus', 'aplikasi', 'rada', 'lambat', 'suka', 'tulis', 'koneksi', 'internet', 'signal', 'full', 'akses', 'aplikasi', 'lancar', 'jaya', 'gagal', 'top', 'up', 'dompet', 'digital']",1,positive
kingsman 1988,1,2022-07-01 5:57:51,bagus aplikasi nya selama penggunaan lancar dan cepat lebih efektif dan efesien,"['bagus', 'aplikasi', 'nya', 'selama', 'penggunaan', 'lancar', 'dan', 'cepat', 'lebih', 'efektif', 'dan', 'efesien']",<FreqDist with 11 samples and 12 outcomes>,"['bagus', 'aplikasi', 'penggunaan', 'lancar', 'cepat', 'efektif', 'efesien']","['bagus', 'aplikasi', 'penggunaan', 'lancar', 'cepat', 'efektif', 'efesien']","['bagus', 'aplikasi', 'guna', 'lancar', 'cepat', 'efektif', 'efesien']",2,positive
Bakul Tabag,2,2022-07-01 5:55:24,mohon maaf ini kok  bisa cek saldo ya kukira karena belum diupdate tapi setelah diupdate juga  bisa sinyal oke buat ytban tiktokan aman aja tolong diperbaiki pihak brimo soalnya apknya penting dan bagu,"['mohon', 'maaf', 'ini', 'kok', 'bisa', 'cek', 'saldo', 'ya', 'kukira', 'karena', 'belum', 'diupdate', 'tapi', 'setelah', 'diupdate', 'juga', 'bisa', 'sinyal', 'oke', 'buat', 'ytban', 'tiktokan', 'aman', 'aja', 'tolong', 'diperbaiki', 'pihak', 'brimo', 'soalnya', 'apknya', 'penting', 'dan', 'bagus']",<FreqDist with 31 samples and 33 outcomes>,"['maaf', 'cek', 'saldo', 'kukira', 'diupdate', 'diupdate', 'sinyal', 'oke', 'ytban', 'tiktokan', 'aman', 'tolong', 'diperbaiki', 'brimo', 'apknya', 'bagus']","['maaf', 'cek', 'saldo', 'kukira', 'diupdate', 'diupdate', 'sinyal', 'oke', 'ytban', 'tiktokan', 'aman', 'tolong', 'diperbaiki', 'brimo', 'apknya', 'bagus']","['maaf', 'cek', 'saldo', 'kira', 'diupdate', 'diupdate', 'sinyal', 'oke', 'ytban', 'tiktokan', 'aman', 'tolong', 'baik', 'brimo', 'apknya', 'bagus']",-3,negative
Syafi'i Firmansyah,1,2022-07-01 5:49:35,aplikasi ini sangat membantu dan mudah di gunakan,"['aplikasi', 'ini', 'sangat', 'membantu', 'dan', 'mudah', 'di', 'gunakan']",<FreqDist with 8 samples and 8 outcomes>,"['aplikasi', 'membantu', 'mudah']","['aplikasi', 'membantu', 'mudah']","['aplikasi', 'bantu', 'mudah']",-2,negative
Finza Habibburrahman,1,2022-07-01 5:49:06,brimo sangat membantu sekali dan mantap,"['brimo', 'sangat', 'membantu', 'sekali', 'dan', 'mantap']",<FreqDist with 6 samples and 6 outcomes>,"['brimo', 'membantu', 'mantap']","['brimo', 'membantu', 'mantap']","['brimo', 'bantu', 'mantap']",4,positive
Rojul Fayyad,1,2022-07-01 5:42:24,gangguan terus nih tolong dong di perbaiki kalo mo login gagal terus padahal jaringan kenceng banget tapi tidak ada koneksi mulu tolong lah buat pihak bri bikin nasabah puas dari pelayanan nyaa,"['gangguan', 'terus', 'nih', 'tolong', 'dong', 'di', 'perbaiki', 'kalo', 'mo', 'login', 'gagal', 'terus', 'padahal', 'jaringan', 'kenceng', 'banget', 'tapi', 'tidak', 'ada', 'koneksi', 'mulu', 'tolong', 'lah', 'buat', 'pihak', 'bri', 'bikin', 'nasabah', 'puas', 'dari', 'pelayanan', 'nyaa']",<FreqDist with 30 samples and 32 outcomes>,"['gangguan', 'tolong', 'perbaiki', 'login', 'gagal', 'jaringan', 'kenceng', 'banget', 'koneksi', 'mulu', 'tolong', 'bri', 'nasabah', 'puas', 'pelayanan', 'nyaa']","['gangguan', 'tolong', 'perbaiki', 'login', 'gagal', 'jaringan', 'kenceng', 'banget', 'koneksi', 'melulu', 'tolong', 'bri', 'nasabah', 'puas', 'pelayanan', 'nyaa']","['ganggu', 'tolong', 'baik', 'login', 'gagal', 'jaring', 'kenceng', 'banget', 'koneksi', 'melulu', 'tolong', 'bri', 'nasabah', 'puas', 'layan', 'nyaa']",-7,negative
AGUS SUDRAJAT,1,2022-07-01 5:42:04,jaringan stabiltapi masih aja susah di buka app nyatidak ada koneksi internetpadahal jaringan bagusmau buat transaksi jadi susahtolong di perbaiki secepatnya,"['jaringan', 'stabiltapi', 'masih', 'aja', 'susah', 'di', 'buka', 'app', 'nyatidak', 'ada', 'koneksi', 'internetpadahal', 'jaringan', 'bagusmau', 'buat', 'transaksi', 'jadi', 'susahtolong', 'di', 'perbaiki', 'secepatnya']",<FreqDist with 19 samples and 21 outcomes>,"['jaringan', 'stabiltapi', 'susah', 'buka', 'app', 'nyatidak', 'koneksi', 'internetpadahal', 'jaringan', 'bagusmau', 'transaksi', 'susahtolong', 'perbaiki', 'secepatnya']","['jaringan', 'stabiltapi', 'susah', 'buka', 'app', 'nyatidak', 'koneksi', 'internetpadahal', 'jaringan', 'bagusmau', 'transaksi', 'susahtolong', 'perbaiki', 'secepatnya']","['jaring', 'stabiltapi', 'susah', 'buka', 'app', 'nyatidak', 'koneksi', 'internetpadahal', 'jaring', 'bagusmau', 'transaksi', 'susahtolong', 'baik', 'cepat']",7,positive
Shinta Prasetyo,2,2022-07-01 5:37:56,kenapa setelah di update tidak semakin bagus malah lebih buruk setiap mau melakukan transaksi loadingnya lama sekali dan sering tidak bisa terhubung ke internet padahal jaringan bagus mohon segera diperbaiki terimakasih,"['kenapa', 'setelah', 'di', 'update', 'tidak', 'semakin', 'bagus', 'malah', 'lebih', 'buruk', 'setiap', 'mau', 'melakukan', 'transaksi', 'loadingnya', 'lama', 'sekali', 'dan', 'sering', 'tidak', 'bisa', 'terhubung', 'ke', 'internet', 'padahal', 'jaringan', 'bagus', 'mohon', 'segera', 'diperbaiki', 'terimakasih']",<FreqDist with 29 samples and 31 outcomes>,"['bagus', 'buruk', 'transaksi', 'loadingnya', 'terhubung', 'internet', 'jaringan', 'bagus', 'diperbaiki', 'terimakasih']","['bagus', 'buruk', 'transaksi', 'loadingnya', 'terhubung', 'internet', 'jaringan', 'bagus', 'diperbaiki', 'terimakasih']","['bagus', 'buruk', 'transaksi', 'loadingnya', 'hubung', 'internet', 'jaring', 'bagus', 'baik', 'terimakasih']",3,positive
Ru'v Gaming,1,2022-07-01 5:31:35,kenapa dengan brimo sekarang saya nasabah lama sekian lama gak buka brimo baru mau buka brimo mau cek saldo tabungan eh sinyalnya muter muter padahal wifi stabil coba jaringannya distabilkan lagi seperti dulu terima kasih,"['kenapa', 'dengan', 'brimo', 'sekarang', 'saya', 'nasabah', 'lama', 'sekian', 'lama', 'gak', 'buka', 'brimo', 'baru', 'mau', 'buka', 'brimo', 'mau', 'cek', 'saldo', 'tabungan', 'eh', 'sinyalnya', 'muter', 'muter', 'padahal', 'wifi', 'stabil', 'coba', 'jaringannya', 'distabilkan', 'lagi', 'seperti', 'dulu', 'terima', 'kasih']",<FreqDist with 29 samples and 35 outcomes>,"['brimo', 'nasabah', 'sekian', 'buka', 'brimo', 'buka', 'brimo', 'cek', 'saldo', 'tabungan', 'sinyalnya', 'muter', 'muter', 'wifi', 'stabil', 'coba', 'jaringannya', 'distabilkan', 'terima', 'kasih']","['brimo', 'nasabah', 'sekian', 'buka', 'brimo', 'buka', 'brimo', 'cek', 'saldo', 'tabungan', 'sinyalnya', 'muter', 'muter', 'wifi', 'stabil', 'coba', 'jaringannya', 'distabilkan', 'terima', 'kasih']","['brimo', 'nasabah', 'sekian', 'buka', 'brimo', 'buka', 'brimo', 'cek', 'saldo', 'tabung', 'sinyal', 'muter', 'muter', 'wifi', 'stabil', 'coba', 'jaring', 'stabil', 'terima', 'kasih']",18,positive
Ardi Saja,1,2022-07-01 5:28:59,mau daftar aja susah amat sihpadahal stepnya udah bener bgtu upload video selalu eror padahal lagi buru mau tf lagi malah di persulit sama aplikasiudah ada balasan dari aplikasi tapi ttep aja ngga bisa berhasil daftar brimo nyabener gak membantu,"['mau', 'daftar', 'aja', 'susah', 'amat', 'sihpadahal', 'stepnya', 'udah', 'bener', 'bgtu', 'upload', 'video', 'selalu', 'eror', 'padahal', 'lagi', 'buru', 'mau', 'tf', 'lagi', 'malah', 'di', 'persulit', 'sama', 'aplikasiudah', 'ada', 'balasan', 'dari', 'aplikasi', 'tapi', 'ttep', 'aja', 'ngga', 'bisa', 'berhasil', 'daftar', 'brimo', 'nyabener', 'gak', 'membantu']",<FreqDist with 36 samples and 40 outcomes>,"['daftar', 'susah', 'sihpadahal', 'stepnya', 'bener', 'bgtu', 'upload', 'video', 'eror', 'buru', 'tf', 'persulit', 'aplikasiudah', 'balasan', 'aplikasi', 'ttep', 'ngga', 'berhasil', 'daftar', 'brimo', 'nyabener', 'membantu']","['daftar', 'susah', 'sihpadahal', 'stepnya', 'benar', 'begitu', 'upload', 'video', 'eror', 'buru', 'tf', 'persulit', 'aplikasiudah', 'balasan', 'aplikasi', 'ttep', 'tidak', 'berhasil', 'daftar', 'brimo', 'nyabener', 'membantu']","['daftar', 'susah', 'sihpadahal', 'step', 'benar', 'begitu', 'upload', 'video', 'eror', 'buru', 'tf', 'sulit', 'aplikasiudah', 'balas', 'aplikasi', 'ttep', 'tidak', 'hasil', 'daftar', 'brimo', 'nyabener', 'bantu']",-24,negative
Mr Harpis,5,2022-03-30 23:37:49,keren banget aplikasi terus evaluasi dan tambah dengan fitur terbarunya mantap,"['keren', 'banget', 'aplikasi', 'terus', 'evaluasi', 'dan', 'tambah', 'dengan', 'fitur', 'terbarunya', 'mantap']",<FreqDist with 11 samples and 11 outcomes>,"['keren', 'banget', 'aplikasi', 'evaluasi', 'fitur', 'terbarunya', 'mantap']","['keren', 'banget', 'aplikasi', 'evaluasi', 'fitur', 'terbarunya', 'mantap']","['keren', 'banget', 'aplikasi', 'evaluasi', 'fitur', 'baru', 'mantap']",1,positive
Joni Suripto,5,2022-03-30 8:14:46,transaksi lebih mudahcepat dan hemat waktutingkatkan trs pelayanan fitur brimo,"['transaksi', 'lebih', 'mudahcepat', 'dan', 'hemat', 'waktutingkatkan', 'trs', 'pelayanan', 'fitur', 'brimo']",<FreqDist with 10 samples and 10 outcomes>,"['transaksi', 'mudahcepat', 'hemat', 'waktutingkatkan', 'trs', 'pelayanan', 'fitur', 'brimo']","['transaksi', 'mudahcepat', 'hemat', 'waktutingkatkan', 'terus', 'pelayanan', 'fitur', 'brimo']","['transaksi', 'mudahcepat', 'hemat', 'waktutingkatkan', 'terus', 'layan', 'fitur', 'brimo']",5,positive
Wahyu Ayyu,2,2022-07-01 5:10:51,pas mau transfer tiba tiba muncul notif tidak ada koneksi padahal sinyal saya bagus hmmm udah berkali kali di coba log out trus log in lagi tapi tetep muncul notif yang sama sangat menguras dahaga dan lapar hmmm,"['pas', 'mau', 'transfer', 'tiba', 'tiba', 'muncul', 'notif', 'tidak', 'ada', 'koneksi', 'padahal', 'sinyal', 'saya', 'bagus', 'hmmm', 'udah', 'berkali', 'kali', 'di', 'coba', 'log', 'out', 'trus', 'log', 'in', 'lagi', 'tapi', 'tetep', 'muncul', 'notif', 'yang', 'sama', 'sangat', 'menguras', 'dahaga', 'dan', 'lapar', 'hmmm']",<FreqDist with 33 samples and 38 outcomes>,"['pas', 'transfer', 'muncul', 'notif', 'koneksi', 'sinyal', 'bagus', 'berkali', 'coba', 'log', 'out', 'log', 'tetep', 'muncul', 'notif', 'menguras', 'dahaga', 'lapar']","['pas', 'transfer', 'muncul', 'notif', 'koneksi', 'sinyal', 'bagus', 'berkali', 'coba', 'log', 'out', 'log', 'tetep', 'muncul', 'notif', 'menguras', 'dahaga', 'lapar']","['pas', 'transfer', 'muncul', 'notif', 'koneksi', 'sinyal', 'bagus', 'kali', 'coba', 'log', 'out', 'log', 'tetep', 'muncul', 'notif', 'uras', 'dahaga', 'lapar']",-12,negative
Inisial,5,2022-07-01 5:07:27,bagus tp saiia mau login gabisa  alasannya gak ada sinyal dan pastikan internet tersedia padahal di perangkat saiia internet lancar banget tolong diperbaiki,"['bagus', 'tp', 'saiia', 'mau', 'login', 'gabisa', 'alasannya', 'gak', 'ada', 'sinyal', 'dan', 'pastikan', 'internet', 'tersedia', 'padahal', 'di', 'perangkat', 'saiia', 'internet', 'lancar', 'banget', 'tolong', 'diperbaiki']",<FreqDist with 21 samples and 23 outcomes>,"['bagus', 'saiia', 'login', 'gabisa', 'alasannya', 'sinyal', 'pastikan', 'internet', 'tersedia', 'perangkat', 'saiia', 'internet', 'lancar', 'banget', 'tolong', 'diperbaiki']","['bagus', 'saiia', 'login', 'tidakbisa', 'alasannya', 'sinyal', 'pastikan', 'internet', 'tersedia', 'perangkat', 'saiia', 'internet', 'lancar', 'banget', 'tolong', 'diperbaiki']","['bagus', 'saiia', 'login', 'tidakbisa', 'alas', 'sinyal', 'pasti', 'internet', 'sedia', 'perangkat', 'saiia', 'internet', 'lancar', 'banget', 'tolong', 'baik']",5,positive
Duss Channel,1,2022-07-01 5:05:51,kecewa sangat dengan aplikasi inisaat kita sedang tranfer tidak ada koneksipadahal wifi hp sinyal kuat semua,"['kecewa', 'sangat', 'dengan', 'aplikasi', 'inisaat', 'kita', 'sedang', 'tranfer', 'tidak', 'ada', 'koneksipadahal', 'wifi', 'hp', 'sinyal', 'kuat', 'semua']",<FreqDist with 16 samples and 16 outcomes>,"['kecewa', 'aplikasi', 'inisaat', 'tranfer', 'koneksipadahal', 'wifi', 'hp', 'sinyal', 'kuat']","['kecewa', 'aplikasi', 'inisaat', 'tranfer', 'koneksipadahal', 'wifi', 'hp', 'sinyal', 'kuat']","['kecewa', 'aplikasi', 'inisaat', 'tranfer', 'koneksipadahal', 'wifi', 'hp', 'sinyal', 'kuat']",-5,negative
faris pajar w.,1,2022-07-01 5:03:34,lemot gak jelas gak bisa buka gak ada koneksi alsenya buat buka internert dan download aja bisa lagi gentingnya di butuh in malah error gak ada pemberitahuan juga mau perbaikan hadehhh,"['lemot', 'gak', 'jelas', 'gak', 'bisa', 'buka', 'gak', 'ada', 'koneksi', 'alsenya', 'buat', 'buka', 'internert', 'dan', 'download', 'aja', 'bisa', 'lagi', 'gentingnya', 'di', 'butuh', 'in', 'malah', 'error', 'gak', 'ada', 'pemberitahuan', 'juga', 'mau', 'perbaikan', 'hadehhh']",<FreqDist with 25 samples and 31 outcomes>,"['lemot', 'buka', 'koneksi', 'alsenya', 'buka', 'internert', 'download', 'gentingnya', 'butuh', 'error', 'pemberitahuan', 'perbaikan', 'hadehhh']","['lambat', 'buka', 'koneksi', 'alsenya', 'buka', 'internert', 'download', 'gentingnya', 'butuh', 'error', 'pemberitahuan', 'perbaikan', 'hadehhh']","['lambat', 'buka', 'koneksi', 'alsenya', 'buka', 'internert', 'download', 'genting', 'butuh', 'error', 'pemberitahuan', 'baik', 'hadehhh']",-12,negative
EFI MONIKA SIMAMORA,5,2022-09-03 11:58:18,sangat efektif mempermudah transaksi,"['sangat', 'efektif', 'mempermudah', 'transaksi']",<FreqDist with 4 samples and 4 outcomes>,"['efektif', 'mempermudah', 'transaksi']","['efektif', 'mempermudah', 'transaksi']","['efektif', 'mudah', 'transaksi']",12,positive
Yulsuriani yulsuriani,5,2022-09-01 7:15:49,sangat membantu mudahan data saya selalu aman di sini amin,"['sangat', 'membantu', 'mudahan', 'data', 'saya', 'selalu', 'aman', 'di', 'sini', 'amin']",<FreqDist with 10 samples and 10 outcomes>,"['membantu', 'mudahan', 'data', 'aman', 'amin']","['membantu', 'mudahan', 'data', 'aman', 'amin']","['bantu', 'mudah', 'data', 'aman', 'amin']",-1,negative
Dwie Awnk,1,2022-07-01 4:33:18,aplikasi buriksering terjadi error dengan alasan server sedang di perbaiki enggak masuk akalbukanya memudahkan malah tambah masalah aplikasi burikkk,"['aplikasi', 'buriksering', 'terjadi', 'error', 'dengan', 'alasan', 'server', 'sedang', 'di', 'perbaiki', 'enggak', 'masuk', 'akalbukanya', 'memudahkan', 'malah', 'tambah', 'masalah', 'aplikasi', 'burikkk']",<FreqDist with 18 samples and 19 outcomes>,"['aplikasi', 'buriksering', 'error', 'alasan', 'server', 'perbaiki', 'akalbukanya', 'memudahkan', 'aplikasi', 'burikkk']","['aplikasi', 'buriksering', 'error', 'alasan', 'server', 'perbaiki', 'akalbukanya', 'memudahkan', 'aplikasi', 'burikkk']","['aplikasi', 'buriksering', 'error', 'alas', 'server', 'baik', 'akalbukanya', 'mudah', 'aplikasi', 'burikkk']",-8,negative
Virgianto Duto,1,2022-07-01 4:27:42,jaringan internet stabil knpa masih dibilang koneksi internet offline untuk transaksi jd susah kaya gini update mulu bagus gak,"['jaringan', 'internet', 'stabil', 'knpa', 'masih', 'dibilang', 'koneksi', 'internet', 'offline', 'untuk', 'transaksi', 'jd', 'susah', 'kaya', 'gini', 'update', 'mulu', 'bagus', 'gak']",<FreqDist with 18 samples and 19 outcomes>,"['jaringan', 'internet', 'stabil', 'knpa', 'dibilang', 'koneksi', 'internet', 'offline', 'transaksi', 'susah', 'kaya', 'gini', 'mulu', 'bagus']","['jaringan', 'internet', 'stabil', 'kenapa', 'dibilang', 'koneksi', 'internet', 'offline', 'transaksi', 'susah', 'kaya', 'begini', 'melulu', 'bagus']","['jaring', 'internet', 'stabil', 'kenapa', 'bilang', 'koneksi', 'internet', 'offline', 'transaksi', 'susah', 'kaya', 'begini', 'melulu', 'bagus']",-1,negative
Sebastian Koten,1,2022-07-01 4:20:31,sedikit membuat saya kesal dikarenakan tidak stabilnya aplikasi contohnya ketika saya ingin login selalu bermasalah dgn koneksi jaringan tidak ada koneksi di hp anda padahal di apk lain bagus aja dan sinyal saya selalu bagus mohon dong diperbaiki lagi,"['sedikit', 'membuat', 'saya', 'kesal', 'dikarenakan', 'tidak', 'stabilnya', 'aplikasi', 'contohnya', 'ketika', 'saya', 'ingin', 'login', 'selalu', 'bermasalah', 'dgn', 'koneksi', 'jaringan', 'tidak', 'ada', 'koneksi', 'di', 'hp', 'anda', 'padahal', 'di', 'apk', 'lain', 'bagus', 'aja', 'dan', 'sinyal', 'saya', 'selalu', 'bagus', 'mohon', 'dong', 'diperbaiki', 'lagi']",<FreqDist with 32 samples and 39 outcomes>,"['kesal', 'stabilnya', 'aplikasi', 'contohnya', 'login', 'bermasalah', 'koneksi', 'jaringan', 'koneksi', 'hp', 'apk', 'bagus', 'sinyal', 'bagus', 'diperbaiki']","['kesal', 'stabilnya', 'aplikasi', 'contohnya', 'login', 'bermasalah', 'koneksi', 'jaringan', 'koneksi', 'hp', 'apk', 'bagus', 'sinyal', 'bagus', 'diperbaiki']","['kesal', 'stabil', 'aplikasi', 'contoh', 'login', 'masalah', 'koneksi', 'jaring', 'koneksi', 'hp', 'apk', 'bagus', 'sinyal', 'bagus', 'baik']",-9,negative
Indo Tech,1,2022-07-01 4:17:42,setelah update malah error masa tiap login selalu bilang tidak ada internet sy pakai wifi semua lancar nonton lancar download lancar ini bisa masuk tapi saldo ga nongol sama sekali,"['setelah', 'update', 'malah', 'error', 'masa', 'tiap', 'login', 'selalu', 'bilang', 'tidak', 'ada', 'internet', 'sy', 'pakai', 'wifi', 'semua', 'lancar', 'nonton', 'lancar', 'download', 'lancar', 'ini', 'bisa', 'masuk', 'tapi', 'saldo', 'ga', 'nongol', 'sama', 'sekali']",<FreqDist with 28 samples and 30 outcomes>,"['error', 'login', 'internet', 'pakai', 'wifi', 'lancar', 'nonton', 'lancar', 'download', 'lancar', 'saldo', 'nongol']","['error', 'login', 'internet', 'pakai', 'wifi', 'lancar', 'nonton', 'lancar', 'download', 'lancar', 'saldo', 'nongol']","['error', 'login', 'internet', 'pakai', 'wifi', 'lancar', 'nonton', 'lancar', 'download', 'lancar', 'saldo', 'nongol']",1,positive
Hanif 'Ammar,2,2022-07-01 4:10:40,selalu terjadi koneksi buruk padahal di apk lain stabil saja tidak bisa melakukan apapun baik dari cek saldo hingga melakukan transaksi sistem yang kurang baik sangat mengganggu sedih,"['selalu', 'terjadi', 'koneksi', 'buruk', 'padahal', 'di', 'apk', 'lain', 'stabil', 'saja', 'tidak', 'bisa', 'melakukan', 'apapun', 'baik', 'dari', 'cek', 'saldo', 'hingga', 'melakukan', 'transaksi', 'sistem', 'yang', 'kurang', 'baik', 'sangat', 'mengganggu', 'sedih']",<FreqDist with 26 samples and 28 outcomes>,"['koneksi', 'buruk', 'apk', 'stabil', 'apapun', 'cek', 'saldo', 'transaksi', 'sistem', 'mengganggu', 'sedih']","['koneksi', 'buruk', 'apk', 'stabil', 'apapun', 'cek', 'saldo', 'transaksi', 'sistem', 'mengganggu', 'sedih']","['koneksi', 'buruk', 'apk', 'stabil', 'apa', 'cek', 'saldo', 'transaksi', 'sistem', 'ganggu', 'sedih']",-18,negative
